"Census Profile, 2021 Census of Population"
,,,"Surrey, City (CY) [Census subdivision], British Columbia",,,,,,,,,,,,
,,,"Counts",,,,,,"Rates",,,,,,
"Topic","Characteristic","Note","Total","Total_Flag","Men+","Men+_Flag","Women+","Women+_Flag","Total","Total_Flag","Men+","Men+_Flag","Women+","Women+_Flag",
"Ethnic or cultural origin","  Inuit, n.o.s.",138,   120,"",    50,"",    70,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Bangladeshi",,   915,"",   480,"",   440,"",    0.2,"",    0.2,"",    0.2,"",
"Ethnic or cultural origin","  Algerian",,    75,"",    40,"",    30,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Brazilian",,   805,"",   385,"",   420,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Nigerian",,   895,"",   480,"",   415,"",    0.2,"",    0.2,"",    0.1,"",
"Ethnic or cultural origin","  Armenian",,   345,"",   200,"",   145,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Slovak",,   660,"",   325,"",   330,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Eastern European, n.o.s.",139,   705,"",   315,"",   395,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Somali",,  1265,"",   655,"",   610,"",    0.2,"",    0.2,"",    0.2,"",
"Ethnic or cultural origin","  Taiwanese",,  5065,"",  2430,"",  2635,"",    0.9,"",    0.9,"",    0.9,"",
"Ethnic or cultural origin","  Iraqi",,  1720,"",   925,"",   795,"",    0.3,"",    0.3,"",    0.3,"",
"Ethnic or cultural origin","  Salvadorean",,  1620,"",   810,"",   805,"",    0.3,"",    0.3,"",    0.3,"",
"Ethnic or cultural origin","  African Caribbean",,   385,"",   220,"",   165,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  East or Southeast Asian, n.o.s.",140,  2155,"",  1090,"",  1065,"",    0.4,"",    0.4,"",    0.4,"",
"Ethnic or cultural origin","  West or Central Asian or Middle Eastern, n.o.s.",141,   685,"",   350,"",   330,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Caribbean, n.o.s.",142,   410,"",   170,"",   240,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Algonquin",,   135,"",    70,"",    60,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  West Indian, n.o.s.",143,   275,"",   115,"",   160,"",    0.0,"",    0.0,"",    0.1,"",
"Ethnic or cultural origin","  Lithuanian",,   285,"",   125,"",   160,"",    0.1,"",    0.0,"",    0.1,"",
"Ethnic or cultural origin","  South African",,   820,"",   420,"",   400,"",    0.1,"",    0.2,"",    0.1,"",
"Ethnic or cultural origin","  Australian",,   895,"",   475,"",   415,"",    0.2,"",    0.2,"",    0.1,"",
"Ethnic or cultural origin","  Palestinian",,   670,"",   360,"",   310,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Chilean",,   580,"",   255,"",   330,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Congolese",,   360,"",   170,"",   190,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Nova Scotian",,   115,"",    55,"",    60,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Ethiopian",,   625,"",   300,"",   335,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Hispanic, n.o.s.",144,   565,"",   255,"",   310,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Peruvian",,   450,"",   240,"",   215,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Yoruba",,   315,"",   170,"",   145,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Cambodian (Khmer)",,  1105,"",   575,"",   535,"",    0.2,"",    0.2,"",    0.2,"",
"Ethnic or cultural origin","  Berber",,    45,"",    30,"",    20,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Albanian",,   435,"",   195,"",   245,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Maltese",,   215,"",   100,"",   115,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Macedonian",,    70,"",    30,"",    40,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Slovenian",,   415,"",   225,"",   195,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Western European, n.o.s.",145,   420,"",   205,"",   215,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  New Brunswicker",,    40,"",    15,"",    30,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Gujarati",,   765,"",   380,"",   380,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Eritrean",,   760,"",   405,"",   360,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  African Canadian",,   235,"",   130,"",   105,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Israeli",,   100,"",    60,"",    45,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Mohawk",,   125,"",    60,"",    60,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Czechoslovakian, n.o.s.",146,   440,"",   225,"",   220,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Bulgarian",,   160,"",    80,"",    90,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Albertan",,   210,"",   115,"",    95,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Ghanaian",,   470,"",   245,"",   225,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Barbadian",,   230,"",   120,"",   110,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  African American",,   495,"",   280,"",   215,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Yugoslavian, n.o.s.",147,   345,"",   130,"",   220,"",    0.1,"",    0.0,"",    0.1,"",
"Ethnic or cultural origin","  Tunisian",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Slavic, n.o.s.",148,   365,"",   165,"",   205,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Cuban",,   125,"",    70,"",    50,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Bosnian",,   355,"",   200,"",   150,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Venezuelan",,   200,"",   100,"",   105,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Innu/Montagnais, n.o.s.",149,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Latvian",,   325,"",   170,"",   155,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Bengali",,   320,"",   165,"",   160,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Cameroonian",,    80,"",    40,"",    40,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Guatemalan",,   640,"",   335,"",   310,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Indonesian",,   845,"",   440,"",   410,"",    0.2,"",    0.2,"",    0.1,"",
"Ethnic or cultural origin","  Laotian",,   875,"",   445,"",   425,"",    0.2,"",    0.2,"",    0.2,"",
"Ethnic or cultural origin","  Ilocano",,  1320,"",   585,"",   730,"",    0.2,"",    0.2,"",    0.3,"",
"Ethnic or cultural origin","  Northern Irish",,   270,"",   115,"",   155,"",    0.0,"",    0.0,"",    0.1,"",
"Ethnic or cultural origin","  Celtic, n.o.s.",150,   150,"",    90,"",    65,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  British Columbian",,  1325,"",   670,"",   655,"",    0.2,"",    0.2,"",    0.2,"",
"Ethnic or cultural origin","  Ecuadorian",,    70,"",    30,"",    35,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Franco Ontarian",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Argentinian",,   215,"",    95,"",   120,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Estonian",,   280,"",   130,"",   145,"",    0.0,"",    0.0,"",    0.1,"",
"Ethnic or cultural origin","  Kurdish",,   360,"",   225,"",   135,"",    0.1,"",    0.1,"",    0.0,"",
"Ethnic or cultural origin","  Fijian",,  7775,"",  3730,"",  4045,"",    1.4,"",    1.3,"",    1.4,"",
"Ethnic or cultural origin","  Jatt",,  4355,"",  2285,"",  2070,"",    0.8,"",    0.8,"",    0.7,"",
"Ethnic or cultural origin","  North American, n.o.s.",151,   135,"",    80,"",    55,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Coptic",,   235,"",   140,"",    95,"",    0.0,"",    0.1,"",    0.0,"",
"Ethnic or cultural origin","  Thai",,   470,"",   170,"",   300,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Dominican",,   120,"",    60,"",    60,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Nepali",,   610,"",   280,"",   320,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Kabyle",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Assyrian",,   310,"",   175,"",   135,"",    0.1,"",    0.1,"",    0.0,"",
"Ethnic or cultural origin","  Igbo",,   210,"",    95,"",   115,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Byelorussian",,   150,"",    75,"",    70,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Dene, n.o.s.",152,    20,"",    10,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Blackfoot, n.o.s.",153,   150,"",   100,"",    50,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Abenaki",,    25,"",     0,"",    25,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Moldovan",,   175,"",    90,"",    80,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Iroquois (Haudenosaunee), n.o.s.",154,    40,"",    10,"",    30,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  New Zealander",,   410,"",   225,"",   180,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Sudanese",,   250,"",   105,"",   140,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Breton",,    10,"",    10,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Pennsylvania Dutch",,    35,"",    25,"",    15,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Malaysian",,   650,"",   310,"",   340,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Plains Cree",,    20,"",     0,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  North African, n.o.s.",155,    70,"",    55,"",    15,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Huron (Wendat)",,    25,"",    15,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Saskatchewanian",,   190,"",    90,"",    95,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Buddhist",,   520,"",   275,"",   245,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Gaspesian",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Norman",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Southern or East African, n.o.s.",156,    90,"",    65,"",    25,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Ivorian",,    10,"",    10,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Saulteaux",,    35,"",    15,"",    15,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Anishinaabe, n.o.s.",157,    25,"",    10,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Burundian",,   115,"",    45,"",    70,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Tigrinya",,   190,"",   130,"",    65,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Nicaraguan",,   390,"",   195,"",   195,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Mauritian",,   245,"",   140,"",   105,"",    0.0,"",    0.1,"",    0.0,"",
"Ethnic or cultural origin","  Kenyan",,   425,"",   200,"",   225,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Oji-Cree",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Vincentian",,    65,"",    35,"",    30,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Jordanian",,   260,"",   125,"",   135,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Manitoban",,   120,"",    65,"",    55,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Cape Bretoner",,    35,"",    10,"",    25,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Rwandan",,   105,"",    45,"",    60,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Grenadian",,    60,"",    35,"",    25,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Malayali",,   175,"",    80,"",    95,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Chaldean",,   585,"",   285,"",   295,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Sinhalese",,   570,"",   255,"",   315,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Mayan",,   365,"",   205,"",   160,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Honduran",,   385,"",   190,"",   195,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Cherokee",,   100,"",    55,"",    45,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Qalipu Mi'kmaq",,    10,"",    10,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Indo-Caribbean",,    90,"",    65,"",    25,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Flemish",,   105,"",    50,"",    55,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  United Empire Loyalist",,    60,"",    30,"",    30,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Senegalese",,    15,"",    10,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Azerbaijani",,    45,"",    25,"",    20,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Sicilian",,    80,"",    50,"",    30,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Pashtun",,   280,"",   145,"",   135,"",    0.0,"",    0.1,"",    0.0,"",
"Ethnic or cultural origin","  Malay",,   530,"",   270,"",   260,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Goan",,    95,"",    50,"",    40,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Bantu, n.o.s.",158,    45,"",    20,"",    20,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Tibetan",,   100,"",    60,"",    45,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Zimbabwean",,   180,"",    75,"",   115,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Burmese",,   690,"",   365,"",   320,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Mongolian",,   190,"",    80,"",   110,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Azorean",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Atikamekw",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Bamileke",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Indo-Guyanese",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Ugandan",,   140,"",    60,"",    80,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Oromo",,    60,"",    30,"",    40,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Tanzanian",,    75,"",    40,"",    35,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Yemeni",,    65,"",    25,"",    40,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Central African",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Libyan",,    30,"",    25,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Basque",,    30,"",    20,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Uruguayan",,    25,"",     0,"",    20,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Akan, n.o.s.",159,   135,"",    65,"",    65,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Central or West African, n.o.s.",160,    75,"",    30,"",    50,"",    0.0,"",    0.0,"",    0.0,"",
