"Census Profile, 2021 Census of Population"
,,,"White Rock, City (CY) [Census subdivision], British Columbia",,,,,,,,,,,,
,,,"Counts",,,,,,"Rates",,,,,,
"Topic","Characteristic","Note","Total","Total_Flag","Men+","Men+_Flag","Women+","Women+_Flag","Total","Total_Flag","Men+","Men+_Flag","Women+","Women+_Flag",
"Highest certificate, diploma or degree","      Bachelor's degree",,  3340,"",  1545,"",  1795,"",   17.8,"",   18.2,"",   17.5,"",
"Highest certificate, diploma or degree","      University certificate or diploma above bachelor level",,   520,"",   180,"",   345,"",    2.8,"",    2.1,"",    3.4,"",
"Highest certificate, diploma or degree","      Degree in medicine, dentistry, veterinary medicine or optometry",,   190,"",   105,"",    85,"",    1.0,"",    1.2,"",    0.8,"",
"Highest certificate, diploma or degree","      Master's degree",,  1285,"",   510,"",   770,"",    6.9,"",    6.0,"",    7.5,"",
"Highest certificate, diploma or degree","      Earned doctorate",171,   210,"",   110,"",   100,"",    1.1,"",    1.3,"",    1.0,"",
"Highest certificate, diploma or degree","Total - Highest certificate, diploma or degree for the population aged 25 to 64 years in private households - 25% sample data",165, 10075,"",  4690,"",  5385,"",  100.0,"",  100.0,"",  100.0,"",
"Highest certificate, diploma or degree","  No certificate, diploma or degree",,   510,"",   300,"",   205,"",    5.1,"",    6.4,"",    3.8,"",
"Highest certificate, diploma or degree","  High (secondary) school diploma or equivalency certificate",167,  2720,"",  1320,"",  1400,"",   27.0,"",   28.1,"",   26.0,"",
"Highest certificate, diploma or degree","  Postsecondary certificate, diploma or degree",,  6845,"",  3065,"",  3780,"",   67.9,"",   65.4,"",   70.2,"",
"Highest certificate, diploma or degree","    Postsecondary certificate or diploma below bachelor level",,  3365,"",  1625,"",  1745,"",   33.4,"",   34.6,"",   32.4,"",
"Highest certificate, diploma or degree","      Apprenticeship or trades certificate or diploma",,   835,"",   560,"",   275,"",    8.3,"",   11.9,"",    5.1,"",
"Highest certificate, diploma or degree","        Non-apprenticeship trades certificate or diploma",168,   425,"",   215,"",   205,"",    4.2,"",    4.6,"",    3.8,"",
"Highest certificate, diploma or degree","        Apprenticeship certificate",169,   410,"",   340,"",    70,"",    4.1,"",    7.2,"",    1.3,"",
"Highest certificate, diploma or degree","      College, CEGEP or other non-university certificate or diploma",170,  2050,"",   865,"",  1185,"",   20.3,"",   18.4,"",   22.0,"",
"Highest certificate, diploma or degree","      University certificate or diploma below bachelor level",,   485,"",   205,"",   280,"",    4.8,"",    4.4,"",    5.2,"",
"Highest certificate, diploma or degree","    Bachelor's degree or higher",,  3480,"",  1445,"",  2035,"",   34.5,"",   30.8,"",   37.8,"",
"Highest certificate, diploma or degree","      Bachelor's degree",,  2150,"",   945,"",  1210,"",   21.3,"",   20.1,"",   22.5,"",
"Highest certificate, diploma or degree","      University certificate or diploma above bachelor level",,   290,"",    75,"",   220,"",    2.9,"",    1.6,"",    4.1,"",
"Highest certificate, diploma or degree","      Degree in medicine, dentistry, veterinary medicine or optometry",,   115,"",    55,"",    60,"",    1.1,"",    1.2,"",    1.1,"",
"Highest certificate, diploma or degree","      Master's degree",,   800,"",   300,"",   500,"",    7.9,"",    6.4,"",    9.3,"",
"Highest certificate, diploma or degree","      Earned doctorate",171,   120,"",    70,"",    50,"",    1.2,"",    1.5,"",    0.9,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","Total - Major field of study - Classification of Instructional Programs (CIP) 2021 for the population aged 15 years and over in private households - 25% sample data",172, 18750,"",  8500,"", 10250,"",  100.0,"",  100.0,"",  100.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  No postsecondary certificate, diploma or degree",173,  7500,"",  3385,"",  4120,"",   40.0,"",   39.8,"",   40.2,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Education",,  1085,"",   215,"",   870,"",    5.8,"",    2.5,"",    8.5,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    13. Education",,  1085,"",   215,"",   870,"",    5.8,"",    2.5,"",    8.5,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Visual and performing arts, and communications technologies",,   500,"",   210,"",   285,"",    2.7,"",    2.5,"",    2.8,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    10. Communications technologies/technicians and support services",,    70,"",    60,"",    15,"",    0.4,"",    0.7,"",    0.1,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    50. Visual and performing arts",,   430,"",   155,"",   275,"",    2.3,"",    1.8,"",    2.7,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Humanities",,   725,"",   290,"",   430,"",    3.9,"",    3.4,"",    4.2,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    16. Indigenous and foreign languages, literatures, and linguistics",,    90,"",    15,"",    70,"",    0.5,"",    0.2,"",    0.7,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    23. English language and literature/letters",,   210,"",    70,"",   140,"",    1.1,"",    0.8,"",    1.4,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    24. Liberal arts and sciences, general studies and humanities",,   235,"",   100,"",   135,"",    1.3,"",    1.2,"",    1.3,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    30A Interdisciplinary humanities",174,    20,"",    10,"",     0,"",    0.1,"",    0.1,"",    0.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    38. Philosophy and religious studies",,    45,"",    20,"",    30,"",    0.2,"",    0.2,"",    0.3,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    39. Theology and religious vocations",,    35,"",    20,"",    15,"",    0.2,"",    0.2,"",    0.1,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    54. History",,    60,"",    50,"",    15,"",    0.3,"",    0.6,"",    0.1,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    55. French language and literature/lettersCAN",,    20,"",     0,"",    20,"",    0.1,"",    0.0,"",    0.2,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Social and behavioural sciences and law",,  1350,"",   485,"",   865,"",    7.2,"",    5.7,"",    8.4,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    05. Area, ethnic, cultural, gender, and group studies",,    15,"",     0,"",    10,"",    0.1,"",    0.0,"",    0.1,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    09. Communication, journalism and related programs",,   135,"",    40,"",   105,"",    0.7,"",    0.5,"",    1.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    19. Family and consumer sciences/human sciences",,   110,"",     0,"",   110,"",    0.6,"",    0.0,"",    1.1,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    22. Legal professions and studies",,   220,"",    95,"",   125,"",    1.2,"",    1.1,"",    1.2,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    30B Interdisciplinary social and behavioural sciences",175,    20,"",     0,"",    20,"",    0.1,"",    0.0,"",    0.2,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    42. Psychology",,   330,"",    85,"",   240,"",    1.8,"",    1.0,"",    2.3,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    45. Social sciences",,   515,"",   255,"",   260,"",    2.7,"",    3.0,"",    2.5,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Business, management and public administration",,  2415,"",  1035,"",  1380,"",   12.9,"",   12.2,"",   13.5,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    30.16 Accounting and computer science",,    10,"",     0,"",     0,"",    0.1,"",    0.0,"",    0.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    44. Public administration and social service professions",,    95,"",    10,"",    90,"",    0.5,"",    0.1,"",    0.9,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    52. Business, management, marketing and related support services",,  2310,"",  1020,"",  1290,"",   12.3,"",   12.0,"",   12.6,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Physical and life sciences and technologies",,   415,"",   220,"",   195,"",    2.2,"",    2.6,"",    1.9,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    26. Biological and biomedical sciences",,   165,"",    70,"",    95,"",    0.9,"",    0.8,"",    0.9,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    30.01 Biological and physical sciences",,   100,"",    35,"",    60,"",    0.5,"",    0.4,"",    0.6,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    30C Other interdisciplinary physical and life sciences",176,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    40. Physical sciences",,   125,"",   105,"",    20,"",    0.7,"",    1.2,"",    0.2,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    41. Science technologies/technicians",,    20,"",     0,"",    20,"",    0.1,"",    0.0,"",    0.2,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Mathematics, computer and information sciences",,   405,"",   235,"",   175,"",    2.2,"",    2.8,"",    1.7,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    11. Computer and information sciences and support services",,   290,"",   185,"",   105,"",    1.5,"",    2.2,"",    1.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    25. Library science",,    40,"",     0,"",    40,"",    0.2,"",    0.0,"",    0.4,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    27. Mathematics and statistics",,    70,"",    50,"",    20,"",    0.4,"",    0.6,"",    0.2,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    30D Interdisciplinary mathematics, computer and information sciences",177,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Architecture, engineering, and related trades",,  1730,"",  1580,"",   150,"",    9.2,"",   18.6,"",    1.5,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    04. Architecture and related services",,    60,"",    35,"",    25,"",    0.3,"",    0.4,"",    0.2,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    14. Engineering",,   380,"",   325,"",    55,"",    2.0,"",    3.8,"",    0.5,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    15. Engineering/engineering-related technologies/technicians",,   395,"",   350,"",    45,"",    2.1,"",    4.1,"",    0.4,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    30.12 Historic preservation and conservation",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    46. Construction trades",,   475,"",   470,"",     0,"",    2.5,"",    5.5,"",    0.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    47. Mechanic and repair technologies/technicians",,   240,"",   235,"",     0,"",    1.3,"",    2.8,"",    0.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    48. Precision production",,   185,"",   170,"",    15,"",    1.0,"",    2.0,"",    0.1,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Agriculture, natural resources and conservation",,   175,"",   105,"",    70,"",    0.9,"",    1.2,"",    0.7,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    01. Agricultural and veterinary sciences/services/operations and related fields",178,   130,"",    80,"",    50,"",    0.7,"",    0.9,"",    0.5,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    03. Natural resources and conservation",,    45,"",    25,"",    20,"",    0.2,"",    0.3,"",    0.2,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Health and related fields",,  1785,"",   380,"",  1405,"",    9.5,"",    4.5,"",   13.7,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    30.37 Design for human health",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    31. Parks, recreation, leisure, fitness, and kinesiology",,   130,"",    80,"",    55,"",    0.7,"",    0.9,"",    0.5,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    51. Health professions and related programs",178,  1580,"",   255,"",  1325,"",    8.4,"",    3.0,"",   12.9,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    60. Health professions residency/fellowship programs",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    61. Medical residency/fellowship programs",,    70,"",    45,"",    25,"",    0.4,"",    0.5,"",    0.2,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Personal, protective and transportation services",,   665,"",   360,"",   305,"",    3.5,"",    4.2,"",    3.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    12. Culinary, entertainment, and personal services",,   340,"",    75,"",   265,"",    1.8,"",    0.9,"",    2.6,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    28. Military science, leadership and operational art",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    29. Military technologies and applied sciences",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    43. Security and protective services",,   115,"",    85,"",    40,"",    0.6,"",    1.0,"",    0.4,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    49. Transportation and materials moving",,   195,"",   195,"",     0,"",    1.0,"",    2.3,"",    0.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Other",179,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","Total - Major field of study - Classification of Instructional Programs (CIP) 2021 for the population aged 25 to 64 years in private households - 25% sample data",172, 10075,"",  4685,"",  5385,"",  100.0,"",  100.0,"",  100.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  No postsecondary certificate, diploma or degree",173,  3230,"",  1620,"",  1605,"",   32.1,"",   34.6,"",   29.8,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Education",,   480,"",    95,"",   390,"",    4.8,"",    2.0,"",    7.2,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    13. Education",,   480,"",    95,"",   390,"",    4.8,"",    2.0,"",    7.2,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Visual and performing arts, and communications technologies",,   370,"",   155,"",   215,"",    3.7,"",    3.3,"",    4.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    10. Communications technologies/technicians and support services",,    35,"",    25,"",    15,"",    0.3,"",    0.5,"",    0.3,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    50. Visual and performing arts",,   330,"",   130,"",   200,"",    3.3,"",    2.8,"",    3.7,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Humanities",,   395,"",   150,"",   245,"",    3.9,"",    3.2,"",    4.5,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    16. Indigenous and foreign languages, literatures, and linguistics",,    60,"",    15,"",    35,"",    0.6,"",    0.3,"",    0.6,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    23. English language and literature/letters",,   135,"",    50,"",    90,"",    1.3,"",    1.1,"",    1.7,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    24. Liberal arts and sciences, general studies and humanities",,   125,"",    45,"",    80,"",    1.2,"",    1.0,"",    1.5,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    30A Interdisciplinary humanities",174,    10,"",     0,"",     0,"",    0.1,"",    0.0,"",    0.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    38. Philosophy and religious studies",,    10,"",     0,"",    10,"",    0.1,"",    0.0,"",    0.2,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    39. Theology and religious vocations",,    10,"",    10,"",     0,"",    0.1,"",    0.2,"",    0.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    54. History",,    30,"",    25,"",     0,"",    0.3,"",    0.5,"",    0.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    55. French language and literature/lettersCAN",,    15,"",     0,"",    15,"",    0.1,"",    0.0,"",    0.3,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Social and behavioural sciences and law",,   905,"",   310,"",   595,"",    9.0,"",    6.6,"",   11.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    05. Area, ethnic, cultural, gender, and group studies",,    15,"",     0,"",    10,"",    0.1,"",    0.0,"",    0.2,"",
