"Census Profile, 2021 Census of Population"
,,,"Coquitlam, City (CY) [Census subdivision], British Columbia",,,,,,,,,,,,
,,,"Counts",,,,,,"Rates",,,,,,
"Topic","Characteristic","Note","Total","Total_Flag","Men+","Men+_Flag","Women+","Women+_Flag","Total","Total_Flag","Men+","Men+_Flag","Women+","Women+_Flag",
"Income of individuals in 2019","  Number of after-tax income recipients aged 15 years and over in private households in 2019 - 100% data",,116420,"", 56700,"", 59720,"",   93.1,"",   92.8,"",   93.4,"",
"Income of individuals in 2019","    Median after-tax income in 2019 among recipients ($)",, 34400,"", 40800,"", 29200,"", 34400,"", 40800,"", 29200,"",
"Income of individuals in 2019","  Number of market income recipients aged 15 years and over in private households in 2019 - 100% data",,106590,"", 52880,"", 53710,"",   85.2,"",   86.5,"",   84.0,"",
"Income of individuals in 2019","    Median market income in 2019 among recipients ($)",, 37200,"", 46000,"", 29800,"", 37200,"", 46000,"", 29800,"",
"Income of individuals in 2019","  Number of employment income recipients aged 15 years and over in private households in 2019 - 100% data",, 88280,"", 45000,"", 43280,"",   70.6,"",   73.6,"",   67.7,"",
"Income of individuals in 2019","    Median employment income in 2019 among recipients ($)",, 39600,"", 48000,"", 32800,"", 39600,"", 48000,"", 32800,"",
"Income of individuals in 2019","  Number of government transfers recipients aged 15 years and over in private households in 2019 - 100% data",, 76965,"", 32615,"", 44345,"",   61.5,"",   53.4,"",   69.3,"",
"Income of individuals in 2019","    Median government transfers in 2019 among recipients ($)",,  2800,"",  1530,"",  3960,"",  2800,"",  1530,"",  3960,"",
"Income of individuals in 2019","  Number of employment insurance benefits recipients aged 15 years and over in private households in 2019 -100% data",,  5945,"",  2485,"",  3460,"",    4.8,"",    4.1,"",    5.4,"",
"Income of individuals in 2019","    Median employment insurance benefits in 2019 among recipients ($)",,  5480,"",  4760,"",  6280,"",  5480,"",  4760,"",  6280,"",
"Income of individuals in 2019","Total - Income statistics in 2019 for the population aged 15 years and over in private households - 25% sample data",24,125070,"", 61145,"", 63925,"",  100.0,"",  100.0,"",  100.0,"",
"Income of individuals in 2019","  Number of total income recipients aged 15 years and over in private households in 2019 - 25% sample data",,116140,"", 56735,"", 59400,"",   92.9,"",   92.8,"",   92.9,"",
"Income of individuals in 2019","    Average total income in 2019 among recipients ($)",, 50440,"", 60450,"", 40880,"", 50440,"", 60450,"", 40880,"",
"Income of individuals in 2019","  Number of after-tax income recipients aged 15 years and over in private households in 2019 - 25% sample data",,116410,"", 56770,"", 59640,"",   93.1,"",   92.8,"",   93.3,"",
"Income of individuals in 2019","    Average after-tax income in 2019 among recipients ($)",, 42000,"", 49240,"", 35120,"", 42000,"", 49240,"", 35120,"",
"Income of individuals in 2019","  Number of market income recipients aged 15 years and over in private households in 2019 - 25% sample data",,106610,"", 53085,"", 53525,"",   85.2,"",   86.8,"",   83.7,"",
"Income of individuals in 2019","    Average market income in 2019 among recipients ($)",, 50000,"", 60600,"", 39440,"", 50000,"", 60600,"", 39440,"",
"Income of individuals in 2019","  Number of employment income recipients aged 15 years and over in private households in 2019 - 25% sample data",, 88405,"", 45160,"", 43245,"",   70.7,"",   73.9,"",   67.6,"",
"Income of individuals in 2019","    Average employment income in 2019 among recipients ($)",, 50680,"", 60650,"", 40200,"", 50680,"", 60650,"", 40200,"",
"Income of individuals in 2019","  Number of government transfers recipients aged 15 years and over in private households in 2019 - 25% sample data",, 76765,"", 32620,"", 44145,"",   61.4,"",   53.3,"",   69.1,"",
"Income of individuals in 2019","    Average government transfers in 2019 among recipients ($)",,  6880,"",  6500,"",  7160,"",  6880,"",  6500,"",  7160,"",
"Income of individuals in 2019","  Number of employment insurance benefits recipients aged 15 years and over in private households in 2019 - 25% sample data",,  6000,"",  2520,"",  3480,"",    4.8,"",    4.1,"",    5.4,"",
"Income of individuals in 2019","    Average employment insurance benefits in 2019 among recipients ($)",,  7680,"",  5820,"",  9030,"",  7680,"",  5820,"",  9030,"",
"Income of individuals in 2019","Total - Employment income statistics in 2019 for the population aged 15 years and over in private households - 25% sample data",25,125070,"", 61150,"", 63925,"",  100.0,"",  100.0,"",  100.0,"",
"Income of individuals in 2019","  Number of employment income recipients in 2019 who worked full-year full-time in 2020 - 25% sample data",13, 40655,"", 23470,"", 17190,"",   32.5,"",   38.4,"",   26.9,"",
"Income of individuals in 2019","    Median employment income in 2019 for full-year full-time workers in 2020 ($)",14, 62800,"", 71000,"", 55200,"", 62800,"", 71000,"", 55200,"",
"Income of individuals in 2019","    Average employment income in 2019 for full-year full-time workers in 2020 ($)",15, 74600,"", 84000,"", 61950,"", 74600,"", 84000,"", 61950,"",
"Income of individuals in 2019","  Number of employment income recipients in 2019 who worked part-year or part-time in 2020 - 25% sample data",16, 32500,"", 14720,"", 17780,"",   26.0,"",   24.1,"",   27.8,"",
"Income of individuals in 2019","    Median employment income in 2019 of those who worked part-year or part-time in 2020 ($)",, 24200,"", 27800,"", 21800,"", 24200,"", 27800,"", 21800,"",
"Income of individuals in 2019","    Average employment income in 2019 of those who worked part-year or part-time in 2020 ($)",, 34760,"", 40960,"", 29600,"", 34760,"", 40960,"", 29600,"",
"Income of individuals in 2019","Composition of total income in 2019 of the population aged 15 years and over in private households (%) - 25% sample data",,  100.0,"",  100.0,"",  100.0,"",  100.0,"",  100.0,"",  100.0,"",
"Income of individuals in 2019","  Market income (%)",,   91.0,"",   93.8,"",   87.0,"",   91.0,"",   93.8,"",   87.0,"",
"Income of individuals in 2019","    Employment income (%)",,   76.4,"",   79.8,"",   71.6,"",   76.4,"",   79.8,"",   71.6,"",
"Income of individuals in 2019","  Government transfers (%)",,    9.0,"",    6.2,"",   13.0,"",    9.0,"",    6.2,"",   13.0,"",
"Income of individuals in 2019","    Employment insurance benefits (%)",,    0.8,"",    0.4,"",    1.3,"",    0.8,"",    0.4,"",    1.3,"",
"Income of households in 2020","Total - Income statistics for private households - 100% data",26, 55950,"",,"...",,"...",,"...",,"...",,"...",
"Income of households in 2020","  Median total income of household in 2020 ($)",, 92000,"",,"...",,"...", 92000,"",,"...",,"...",
"Income of households in 2020","  Median after-tax income of household in 2020 ($)",, 82000,"",,"...",,"...", 82000,"",,"...",,"...",
"Income of households in 2020","    Total - Income statistics for one-person private households - 100% data",, 12815,"",,"...",,"...",,"...",,"...",,"...",
"Income of households in 2020","      Median total income of one-person households in 2020 ($)",, 46000,"",,"...",,"...", 46000,"",,"...",,"...",
"Income of households in 2020","      Median after-tax income of one-person households in 2020 ($)",, 41600,"",,"...",,"...", 41600,"",,"...",,"...",
"Income of households in 2020","    Total - Income statistics for two-or-more-persons private households - 100% data",, 43130,"",,"...",,"...",,"...",,"...",,"...",
"Income of households in 2020","      Median total income of two-or-more-person households in 2020 ($)",,112000,"",,"...",,"...",112000,"",,"...",,"...",
"Income of households in 2020","      Median after-tax income of two-or-more-person households in 2020 ($)",, 99000,"",,"...",,"...", 99000,"",,"...",,"...",
"Income of households in 2020","Total - Income statistics for private households - 25% sample data",27, 55950,"",,"...",,"...",,"...",,"...",,"...",
"Income of households in 2020","  Average total income of household in 2020 ($)",,113800,"",,"...",,"...",113800,"",,"...",,"...",
"Income of households in 2020","  Average after-tax income of household in 2020 ($)",, 96200,"",,"...",,"...", 96200,"",,"...",,"...",
"Income of households in 2020","    Total - Income statistics for one-person private households - 25% sample data",, 12825,"",,"...",,"...",,"...",,"...",,"...",
"Income of households in 2020","      Average total income of one-person households in 2020 ($)",, 54250,"",,"...",,"...", 54250,"",,"...",,"...",
"Income of households in 2020","      Average after-tax income of one-person households in 2020 ($)",, 45720,"",,"...",,"...", 45720,"",,"...",,"...",
"Income of households in 2020","    Total - Income statistics for two-or-more-persons private households - 25% sample data",, 43125,"",,"...",,"...",,"...",,"...",,"...",
"Income of households in 2020","      Average total income of two-or-more-person households in 2020 ($)",,131400,"",,"...",,"...",131400,"",,"...",,"...",
"Income of households in 2020","      Average after-tax income of two-or-more-person households in 2020 ($)",,111200,"",,"...",,"...",111200,"",,"...",,"...",
"Income of households in 2020","Total - Household total income groups in 2020 for private households - 100% data",21, 55950,"",,"...",,"...",  100.0,"",,"...",,"...",
"Income of households in 2020","  Under $5,000",,  1115,"",,"...",,"...",    2.0,"",,"...",,"...",
"Income of households in 2020","  $5,000 to $9,999",,   440,"",,"...",,"...",    0.8,"",,"...",,"...",
"Income of households in 2020","  $10,000 to $14,999",,   570,"",,"...",,"...",    1.0,"",,"...",,"...",
"Income of households in 2020","  $15,000 to $19,999",,   925,"",,"...",,"...",    1.7,"",,"...",,"...",
"Income of households in 2020","  $20,000 to $24,999",,  1700,"",,"...",,"...",    3.0,"",,"...",,"...",
"Income of households in 2020","  $25,000 to $29,999",,  1445,"",,"...",,"...",    2.6,"",,"...",,"...",
"Income of households in 2020","  $30,000 to $34,999",,  1590,"",,"...",,"...",    2.8,"",,"...",,"...",
"Income of households in 2020","  $35,000 to $39,999",,  1855,"",,"...",,"...",    3.3,"",,"...",,"...",
"Income of households in 2020","  $40,000 to $44,999",,  1740,"",,"...",,"...",    3.1,"",,"...",,"...",
"Income of households in 2020","  $45,000 to $49,999",,  1790,"",,"...",,"...",    3.2,"",,"...",,"...",
"Income of households in 2020","  $50,000 to $59,999",,  3665,"",,"...",,"...",    6.6,"",,"...",,"...",
"Income of households in 2020","  $60,000 to $69,999",,  3685,"",,"...",,"...",    6.6,"",,"...",,"...",
"Income of households in 2020","  $70,000 to $79,999",,  3400,"",,"...",,"...",    6.1,"",,"...",,"...",
"Income of households in 2020","  $80,000 to $89,999",,  3335,"",,"...",,"...",    6.0,"",,"...",,"...",
"Income of households in 2020","  $90,000 to $99,999",,  3005,"",,"...",,"...",    5.4,"",,"...",,"...",
"Income of households in 2020","  $100,000 and over",, 25690,"",,"...",,"...",   45.9,"",,"...",,"...",
"Income of households in 2020","    $100,000 to $124,999",,  6505,"",,"...",,"...",   11.6,"",,"...",,"...",
"Income of households in 2020","    $125,000 to $149,999",,  4970,"",,"...",,"...",    8.9,"",,"...",,"...",
"Income of households in 2020","    $150,000 to $199,999",,  6825,"",,"...",,"...",   12.2,"",,"...",,"...",
"Income of households in 2020","    $200,000 and over",,  7390,"",,"...",,"...",   13.2,"",,"...",,"...",
"Income of households in 2020","Total - Household after-tax income groups in 2020 for private households - 100% data",22, 55950,"",,"...",,"...",  100.0,"",,"...",,"...",
"Income of households in 2020","  Under $5,000",,  1210,"",,"...",,"...",    2.2,"",,"...",,"...",
"Income of households in 2020","  $5,000 to $9,999",,   455,"",,"...",,"...",    0.8,"",,"...",,"...",
"Income of households in 2020","  $10,000 to $14,999",,   595,"",,"...",,"...",    1.1,"",,"...",,"...",
"Income of households in 2020","  $15,000 to $19,999",,   960,"",,"...",,"...",    1.7,"",,"...",,"...",
"Income of households in 2020","  $20,000 to $24,999",,  1790,"",,"...",,"...",    3.2,"",,"...",,"...",
"Income of households in 2020","  $25,000 to $29,999",,  1620,"",,"...",,"...",    2.9,"",,"...",,"...",
"Income of households in 2020","  $30,000 to $34,999",,  1790,"",,"...",,"...",    3.2,"",,"...",,"...",
"Income of households in 2020","  $35,000 to $39,999",,  2140,"",,"...",,"...",    3.8,"",,"...",,"...",
"Income of households in 2020","  $40,000 to $44,999",,  2100,"",,"...",,"...",    3.8,"",,"...",,"...",
"Income of households in 2020","  $45,000 to $49,999",,  2110,"",,"...",,"...",    3.8,"",,"...",,"...",
"Income of households in 2020","  $50,000 to $59,999",,  4330,"",,"...",,"...",    7.7,"",,"...",,"...",
"Income of households in 2020","  $60,000 to $69,999",,  4170,"",,"...",,"...",    7.5,"",,"...",,"...",
"Income of households in 2020","  $70,000 to $79,999",,  3955,"",,"...",,"...",    7.1,"",,"...",,"...",
"Income of households in 2020","  $80,000 to $89,999",,  3655,"",,"...",,"...",    6.5,"",,"...",,"...",
"Income of households in 2020","  $90,000 to $99,999",,  3285,"",,"...",,"...",    5.9,"",,"...",,"...",
"Income of households in 2020","  $100,000 and over",, 21785,"",,"...",,"...",   38.9,"",,"...",,"...",
"Income of households in 2020","    $100,000 to $124,999",,  6855,"",,"...",,"...",   12.3,"",,"...",,"...",
"Income of households in 2020","    $125,000 to $149,999",,  5075,"",,"...",,"...",    9.1,"",,"...",,"...",
"Income of households in 2020","    $150,000 and over",,  9860,"",,"...",,"...",   17.6,"",,"...",,"...",
"Income of economic families in 2020","Total - Income statistics for economic families in private households - 100% data",28, 41915,"",,"...",,"...",,"...",,"...",,"...",
"Income of economic families in 2020","  Median total income of economic family in 2020 ($)",,111000,"",,"...",,"...",111000,"",,"...",,"...",
"Income of economic families in 2020","  Median after-tax income of economic family in 2020 ($)",, 98000,"",,"...",,"...", 98000,"",,"...",,"...",
"Income of economic families in 2020","  Average family size of economic families",,    3.1,"",,"...",,"...",    3.1,"",,"...",,"...",
"Income of economic families in 2020","Total - Income statistics for couple-only economic families in private households - 100% data",, 13455,"",,"...",,"...",,"...",,"...",,"...",
"Income of economic families in 2020","  Median total income of couple-only economic families in 2020 ($)",, 93000,"",,"...",,"...", 93000,"",,"...",,"...",
"Income of economic families in 2020","  Median after-tax income of couple-only economic families in 2020 ($)",, 83000,"",,"...",,"...", 83000,"",,"...",,"...",
"Income of economic families in 2020","  Average family size of couple-only economic families",,    2.0,"",,"...",,"...",    2.0,"",,"...",,"...",
"Income of economic families in 2020","Total - Income statistics for couple-with-children economic families in private households - 100% data",, 21010,"",,"...",,"...",,"...",,"...",,"...",
"Income of economic families in 2020","  Median total income of couple-with-children economic families  in 2020 ($)",,139000,"",,"...",,"...",139000,"",,"...",,"...",
"Income of economic families in 2020","  Median after-tax income of couple-with-children economic families in 2020 ($)",,121000,"",,"...",,"...",121000,"",,"...",,"...",
"Income of economic families in 2020","  Average family size of couple-with-children economic families",,    3.9,"",,"...",,"...",    3.9,"",,"...",,"...",
"Income of economic families in 2020","Total - Income statistics for one-parent economic families in private households - 100% data",,  6005,"",,"...",,"...",,"...",,"...",,"...",
"Income of economic families in 2020","  Median total income of one-parent economic families in 2020 ($)",, 71000,"",,"...",,"...", 71000,"",,"...",,"...",
"Income of economic families in 2020","  Median after-tax income of one-parent economic families in 2020 ($)",, 65500,"",,"...",,"...", 65500,"",,"...",,"...",
"Income of economic families in 2020","  Average family size of one-parent economic families",,    2.6,"",,"...",,"...",    2.6,"",,"...",,"...",
"Income of economic families in 2020","Total - Income statistics for persons aged 15 years and over not in economic families in private households - 100% data",29, 18310,"",  9025,"",  9275,"",,"...",,"...",,"...",
"Income of economic families in 2020","  Median total income in 2020 ($)",30, 41600,"", 44800,"", 38400,"", 41600,"", 44800,"", 38400,"",
"Income of economic families in 2020","  Median after-tax income in 2020 ($)",30, 38000,"", 40400,"", 35600,"", 38000,"", 40400,"", 35600,"",
"Income of economic families in 2020","Total - Income statistics for economic families in private households - 25% sample data",31, 41765,"",,"...",,"...",,"...",,"...",,"...",
"Income of economic families in 2020","  Average total income of economic family in 2020 ($)",,130800,"",,"...",,"...",130800,"",,"...",,"...",
"Income of economic families in 2020","  Average after-tax income of economic family in 2020 ($)",,110500,"",,"...",,"...",110500,"",,"...",,"...",
"Income of economic families in 2020","Total - Income statistics for couple-only economic families in private households - 25% sample data",, 13330,"",,"...",,"...",,"...",,"...",,"...",
